2025-04-30 23:07:12.049 | INFO     | app.api:startup_event:52 - Initializing database...
2025-04-30 23:07:12.382 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-04-30 23:07:12.473 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-04-30 23:08:09.576 | INFO     | utils.image_processing:save_image_file:150 - Image saved to uploads\4d8ac30e-1b00-487b-b4b9-70f9e7a622ba.jpg
2025-04-30 23:08:09.584 | INFO     | services.database:store_face_encoding:105 - User Abdel Hamed Reda registered with ID 1
2025-04-30 23:08:09.763 | INFO     | services.database:update_user_metadata:280 - Updated metadata for user 1
2025-04-30 23:08:28.365 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.60
2025-04-30 23:08:37.395 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.17 (below threshold)
2025-04-30 23:08:49.614 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.42 (below threshold)
2025-04-30 23:08:58.851 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.12 (below threshold)
2025-04-30 23:09:06.356 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.15 (below threshold)
2025-04-30 23:09:17.302 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.58
2025-04-30 23:09:27.042 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.64
2025-04-30 23:09:36.794 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.67
2025-04-30 23:09:47.189 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.55
2025-04-30 23:09:56.502 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.66
2025-04-30 23:10:06.722 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.46
2025-04-30 23:10:33.031 | INFO     | utils.image_processing:save_image_file:150 - Image saved to uploads\59be784e-7810-4e9b-a680-a1f5b4c473f5.jpg
2025-04-30 23:10:33.034 | INFO     | services.database:store_face_encoding:105 - User sdlcmklsk registered with ID 2
2025-04-30 23:10:33.188 | INFO     | services.database:update_user_metadata:280 - Updated metadata for user 2
2025-04-30 23:10:43.444 | INFO     | services.database:find_matching_face:230 - Face match found for user sdlcmklsk with confidence 1.00
2025-04-30 23:10:51.742 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.26 (below threshold)
2025-04-30 23:10:59.391 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.42 (below threshold)
